Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Lighting Electric Power (kW),HVAC Heating Electric Power (kW),PV Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),Battery Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 00:00:00,0.6200118022662962,0.1875985954010696,0.3250337158725003,0.016272647133540527,0.32305213904244046,0.0,0.23068701609031508,0.05,0.0,0.31931022237399515,0.00572349349850516,0.0,51.666396904107174,0.5,20.67074887444703,0
2018-01-01 00:10:00,0.6244661576573309,0.1875985954010696,0.3294400487778511,0.016272647133540527,0.3275064944334753,0.0,0.23068701609031508,0.05,0.0,0.3237129829149407,0.005727065862910389,0.0,51.6664053063383,0.5,20.649357249841298,0
2018-01-01 00:20:00,-2.600473817210144,0.1875985954010696,0.39824174489399133,0.016272647133540527,0.3276564990232655,0.0,0.23068701609031508,0.05,-3.225089979457265,0.32386124999982996,0.07438049489416136,0.0,51.66640514320815,0.5,20.6493572498413,0
2018-01-01 00:30:00,-2.5857301289550905,0.1875985954010696,0.33018371744982605,0.016272647133540527,0.3281193958092001,0.0,0.23068701609031508,0.05,-3.210809187988146,0.32431878504693135,0.005864932402894731,0.0,51.663270120383274,0.4442218317461791,20.649357249841298,0
2018-01-01 00:40:00,-2.683914080237803,0.1875985954010696,0.3310857692353926,0.016272647133540527,0.3291712133332357,0.0,0.23068701609031508,0.05,-3.3100449567948944,0.32535841935640275,0.005727349878989866,0.0,51.666398847604924,0.388685022100535,20.6493572498413,0
2018-01-01 00:50:00,-2.7266269723114114,0.1875985954010696,0.3320865307972007,0.016272647133540527,0.33018398207944527,0.0,0.23068701609031508,0.05,-3.353770617614712,0.32635945719049414,0.005727073606706555,0.0,51.6664051302387,0.33140064748357634,20.6493572498413,0
2018-01-01 01:00:00,-2.6273701491518673,0.18694113132952217,0.333093791094009,0.016272647133540527,0.3312030467691257,0.0,0.22981039732825184,0.05,-3.2546562403827854,0.3273667180420702,0.0057270730519387875,0.0,51.666405142854536,0.273337855392726,20.6493572498413,0
2018-01-01 01:10:00,-2.595991983736467,0.18694113132952217,0.3341531857545915,0.016272647133540527,0.33227482941649605,0.0,0.22981039732825184,0.05,-3.2243498576147553,0.32842608621862157,0.005727099535969975,0.0,51.666405142879874,0.21700048502405755,20.649213520074646,0
2018-01-01 01:20:00,-0.02296814612667608,0.18694113132952217,0.4268471846444228,0.016272647133540527,0.33334997990723725,0.0,0.22981039732825184,0.05,-0.6524011704957058,0.329488783228775,0.09735840141564779,0.0,51.666405141670495,0.16118176927848135,20.649213520074646,0
2018-01-01 01:30:00,0.6144459663509527,0.18694113132952217,0.3206923090120697,0.016272647133540527,0.31847005168713377,0.0,0.22981039732825184,0.05,-0.00010712979797341906,0.31478120938959947,0.005911099622470241,0.0,51.66222084633493,0.1500018310808115,20.649213520074646,0
2018-01-01 01:40:00,0.6156418668551871,0.18694113132952217,0.32158483792511444,0.016272647133540527,0.3195588223962657,0.0,0.22981039732825184,0.05,-2.8710150590391623e-12,0.3158573688549962,0.00572746907011823,0.0,51.666396739403055,0.15000000000004907,20.649213520074646,0
2018-01-01 01:50:00,0.6167916965320347,0.18694113132952217,0.3227209803697342,0.016272647133540527,0.3207086520702423,0.0,0.22981039732825184,0.05,0.0,0.3169938800385406,0.005727100331193543,0.0,51.666405124795915,0.15,20.649213520074646,0
2018-01-01 02:00:00,0.6170953602201431,0.18628366725797474,0.3238875908541686,0.016272647133540527,0.3218889345204139,0.0,0.22893377856618863,0.05,0.0,0.31816049126342066,0.005727099590747992,0.0,51.666405141634186,0.15,20.649213520074646,0
2018-01-01 02:10:00,0.6183288458415893,0.18628366725797474,0.3251068154810325,0.016272647133540527,0.32312242014186016,0.0,0.22893377856618863,0.05,0.0,0.31937968940662625,0.00572712607440622,0.0,51.666405141667994,0.15,20.64906979030799,0
2018-01-01 02:20:00,0.6195469587995536,0.18628366725797474,0.3263108190756759,0.016272647133540527,0.3243405330998244,0.0,0.22893377856618863,0.05,0.0,0.3205836929480889,0.005727126127586973,0.0,51.66640514045863,0.15,20.64906979030799,0
2018-01-01 02:30:00,0.6066320691856836,0.18628366725797474,0.3135455227779032,0.016272647133540527,0.31142564348595436,0.0,0.22893377856618863,0.05,0.0,0.30781839665020966,0.0057271261276935475,0.0,51.666405140456206,0.15,20.649069790307987,0
2018-01-01 02:40:00,0.6077895061580664,0.18628366725797474,0.31468955314442865,0.016272647133540527,0.31258308045833716,0.0,0.22893377856618863,0.05,0.0,0.30896242701673476,0.0057271261276938615,0.0,51.66640514045619,0.15,20.64906979030799,0
2018-01-01 02:50:00,0.6089980432301728,0.18628366725797474,0.3158840917176304,0.016272647133540527,0.31379161753044366,0.0,0.22893377856618863,0.05,0.0,0.3101569655899365,0.0057271261276938615,0.0,51.66640514045619,0.15,20.64906979030799,0
2018-01-01 03:00:00,0.6092942522727561,0.18562620318642734,0.31704333464423085,0.016272647133540527,0.31496444533509016,0.0,0.2280571598041254,0.05,0.0,0.31131620851653696,0.0057271261276938615,0.0,51.66640514045619,0.15,20.64906979030799,0
2018-01-01 03:10:00,0.6104870352158206,0.18562620318642734,0.318222328053795,0.016272647133540527,0.3161572282781546,0.0,0.2280571598041254,0.05,0.0,0.3124951754409558,0.005727152612839224,0.0,51.66640514045619,0.15,20.64892606054133,0
2018-01-01 03:20:00,0.6116296475498497,0.18562620318642734,0.31935170554910763,0.016272647133540527,0.31729984061218375,0.0,0.2280571598041254,0.05,0.0,0.31362455288308505,0.005727152666022593,0.0,51.66640513924677,0.15,20.648926060541335,0
2018-01-01 03:30:00,0.6026540786972455,0.18562620318642734,0.31048010081459393,0.016272647133540527,0.30832427175957955,0.0,0.2280571598041254,0.05,0.0,0.30475294814846465,0.005727152666129271,0.0,51.66640513924434,0.15,20.648926060541335,0
2018-01-01 03:40:00,0.6036935814775297,0.18562620318642734,0.3115075630221337,0.016272647133540527,0.3093637745398638,0.0,0.2280571598041254,0.05,0.0,0.30578041035600434,0.005727152666129376,0.0,51.66640513924433,0.15,20.648926060541335,0
2018-01-01 03:50:00,0.6047515876625849,0.18562620318642734,0.3125533143092923,0.016272647133540527,0.31042178072491894,0.0,0.2280571598041254,0.05,0.0,0.306826161643163,0.005727152666129271,0.0,51.66640513924434,0.15,20.648926060541335,0
2018-01-01 04:00:00,0.6048758408462831,0.1849687391148799,0.31354259314371297,0.016272647133540527,0.3114226526706803,0.0,0.22718054104206215,0.05,0.0,0.3078154404775836,0.005727152666129376,0.0,51.66640513924433,0.15,20.64892606054133,0
2018-01-01 04:10:00,0.6058800847382715,0.1849687391148799,0.3145352313522131,0.016272647133540527,0.3124268965626687,0.0,0.22718054104206215,0.05,0.0,0.3088080522009388,0.005727179151274318,0.0,51.66640513924434,0.15,20.64878233077468,0
2018-01-01 04:20:00,0.6068094913856836,0.1849687391148799,0.31545387272484754,0.016272647133540527,0.31335630321008096,0.0,0.22718054104206215,0.05,0.0,0.3097266935203889,0.005727179204458627,0.0,51.666405138034904,0.15,20.64878233077468,0
